#disk+bulge.total_mass  disk+bulge.r_eff_disk  halo.fdm  dispprof_LINE.sigma0  zheightgaus.sigmaz  geom_1.inc  geom_1.pa  geom_1.xshift  geom_1.yshift  geom_1.vel_shift
10.962722690972743  4.809078422045804  0.44122351058934983  33.74755938291805  0.8589062773551984  67.12426055369491  147.83634130407998  0.1845771566481167  -0.6960640855373472  17.49493928110857
11.045866642190955  6.868777823041857  0.041556744854925214  32.68080669993808  0.5585740287221712  74.64965154780056  147.27069863904674  0.6223476168750239  -0.9553812461025125  19.244040684830892
11.051218887114432  5.913515479194438  0.17818329308059414  36.760106162817024  0.5659074787174546  73.57001824018378  147.258545183458  0.5925769676131103  -0.9169088012330241  17.240203570375684
10.913209983994122  4.7650512283184465  0.36261459360254433  19.58138019099541  0.40865352264050975  76.1334342343877  148.89003913015182  0.01565394828179123  -0.8781669956787121  15.08204351505995
11.27244099961823  21.92137721468868  0.1987423925109551  32.06914508086752  0.9089966774609823  81.95481598123064  146.17740037563334  -1.0279948742192153  0.08465661036601824  19.436641577400366
10.974783679456012  5.247073836735852  0.5342359421445986  27.372604998209766  0.28370024042001674  72.33828622474097  147.47722162179153  0.4674275486410111  -0.8859936726212454  16.695403617363368
10.882631175095746  4.271250196396412  0.01578086893981107  29.49305155968172  0.4588735170395966  76.81203698115573  149.24970829329783  0.19162037900897988  -0.8726005206868933  15.501304363177113
11.044326740738954  7.24854720252129  0.35855740983387974  30.246138774363953  0.2951952346571914  76.21010773102373  149.57521984544329  0.26477531129505216  -0.8980400011981216  15.978532475621847
11.109932449756126  8.555531226900687  0.6091593164822746  35.42483765899119  0.9020542632073573  78.74824552452611  146.62640809466987  -1.1318879325758955  0.203367948163919  20.17593546342134
11.159885404313997  11.582637372977114  0.4062363202150944  28.81887175973427  0.9401775250168929  80.9126024306704  148.97163340584885  -0.9473865931106333  -0.06439229275078029  20.863531834272365
10.767789473501091  2.850878983867534  0.5050152980800451  25.217506735633396  0.9368926164358529  71.31892069762816  146.81660136249778  0.4574113009075833  -1.0014173374709383  13.459884464637568
11.231421207442569  14.981608941117276  0.09253015549873718  25.404088467026234  0.7935825549287062  81.43418725798027  145.0583607165563  -1.0318565454720674  0.2165834550158221  20.858685725258326
